y_real,y_pred
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99775827e-01 4.04439270e-05 1.83829208e-04]
 [9.99959946e-01 2.63100683e-05 1.37595543e-05]
 [8.93988132e-01 9.15410519e-02 1.44708371e-02]
 [9.99998450e-01 1.18928455e-07 1.44733986e-06]
 [9.99992490e-01 3.22979758e-06 4.24337213e-06]
 [9.99958158e-01 2.93363119e-05 1.25396700e-05]
 [4.49727513e-02 1.24784909e-01 8.30242276e-01]
 [4.02489025e-03 7.60065690e-02 9.19968545e-01]
 [9.99846339e-01 6.75466727e-05 8.60634173e-05]
 [9.99751389e-01 1.80282455e-04 6.82312893e-05]
 [9.99912739e-01 1.69079976e-05 7.02695615e-05]
 [9.94997501e-01 4.78349999e-03 2.18919798e-04]
 [9.99914885e-01 4.49989966e-05 4.00445460e-05]
 [9.98922229e-01 8.17991560e-04 2.59888620e-04]
 [9.97826159e-01 2.49722507e-04 1.92418927e-03]
 [9.99971986e-01 1.08070826e-05 1.71434804e-05]
 [9.96116042e-01 2.68772454e-03 1.19625835e-03]
 [8.86023104e-01 9.16208848e-02 2.23559551e-02]
 [9.99921083e-01 7.67279707e-05 2.10197027e-06]
 [9.98495817e-01 1.45023828e-03 5.38886416e-05]
 [1.66418087e-02 2.53072102e-03 9.80827451e-01]
 [5.33787370e-01 3.69040668e-01 9.71719921e-02]
 [9.99850869e-01 1.30742963e-04 1.83443262e-05]
 [8.29334676e-01 1.58769563e-01 1.18957907e-02]
 [9.95496154e-01 3.72352451e-03 7.80308561e-04]
 [9.99653935e-01 1.57132396e-04 1.88887687e-04]
 [9.99981523e-01 8.23144910e-06 1.02829063e-05]
 [2.46618199e-03 4.70727146e-01 5.26806653e-01]
 [9.95090127e-01 1.19430275e-04 4.79040109e-03]
 [9.32709455e-01 6.45221956e-03 6.08383343e-02]
 [9.99225616e-01 3.09017487e-04 4.65403020e-04]
 [9.99844790e-01 9.04520493e-05 6.47655979e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]], shape=(32, 3), dtype=float32)","[[9.9992859e-01 3.4057179e-05 3.7361999e-05]
 [9.9478900e-01 4.0021138e-03 1.2088444e-03]
 [9.9997246e-01 6.5339655e-06 2.0933590e-05]
 [9.9995995e-01 6.0047219e-06 3.4067372e-05]
 [9.9999630e-01 1.3549902e-07 3.5607011e-06]
 [9.7511178e-01 8.2984392e-04 2.4058366e-02]
 [9.9946755e-01 3.7024231e-04 1.6225355e-04]
 [1.3644164e-03 9.8824626e-01 1.0389297e-02]
 [9.9960047e-01 1.2966296e-04 2.6987228e-04]
 [9.9988759e-01 6.3032647e-05 4.9399790e-05]
 [9.9981743e-01 6.7931091e-05 1.1461869e-04]
 [9.9967134e-01 2.7325776e-04 5.5463981e-05]
 [9.9986637e-01 4.4544828e-05 8.9089022e-05]
 [3.2412689e-03 9.3615603e-01 6.0602631e-02]
 [9.9999487e-01 1.8911616e-06 3.1717273e-06]
 [8.8953751e-01 9.3739308e-02 1.6723217e-02]
 [9.9999976e-01 3.6288963e-08 2.2904814e-07]
 [9.6554595e-01 7.6265373e-05 3.4377728e-02]
 [2.6576024e-01 7.8545488e-02 6.5569425e-01]
 [9.9945647e-01 2.1683916e-06 5.4135884e-04]
 [9.9945885e-01 3.6673093e-05 5.0446234e-04]
 [9.9998558e-01 2.3590092e-06 1.2085253e-05]
 [9.9997282e-01 9.4563748e-06 1.7799319e-05]
 [9.9998927e-01 9.4009338e-06 1.3674972e-06]
 [9.9995434e-01 2.5014047e-05 2.0624499e-05]
 [9.9980956e-01 2.4502646e-05 1.6593485e-04]
 [9.9999714e-01 1.1730259e-06 1.6123018e-06]
 [9.9997199e-01 1.3393070e-05 1.4690289e-05]
 [9.9991727e-01 1.2182029e-05 7.0581984e-05]
 [4.5816982e-03 8.3558422e-01 1.5983403e-01]
 [9.9997354e-01 4.3735768e-06 2.2107517e-05]
 [2.5011867e-03 7.5511867e-01 2.4238010e-01]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.76632833e-01 2.23135557e-02 1.05365540e-03]
 [6.95349813e-01 2.85206944e-01 1.94432475e-02]
 [9.99987006e-01 2.90113439e-06 1.00780244e-05]
 [9.99932289e-01 2.86561608e-05 3.90724090e-05]
 [9.99999523e-01 2.43403179e-07 2.12751203e-07]
 [1.51602575e-03 8.78006101e-01 1.20477960e-01]
 [9.93904054e-01 5.19077154e-03 9.05163062e-04]
 [9.99995589e-01 1.47288699e-06 2.99676799e-06]
 [9.99996781e-01 1.44674675e-06 1.74466231e-06]
 [9.99995112e-01 2.54767292e-06 2.36335518e-06]
 [8.39230511e-03 8.55421007e-01 1.36186734e-01]
 [9.99999523e-01 1.68608807e-07 3.22642620e-07]
 [9.99734700e-01 3.81369064e-05 2.27158132e-04]
 [9.97989178e-01 1.89549918e-03 1.15267052e-04]
 [9.99118030e-01 6.96909323e-04 1.85047422e-04]
 [9.99943614e-01 4.15318073e-06 5.22599257e-05]
 [7.20629454e-01 3.33721284e-04 2.79036820e-01]
 [9.99208272e-01 1.01903088e-05 7.81460491e-04]
 [9.99956131e-01 9.44526221e-07 4.29560896e-05]
 [9.99998212e-01 4.68427800e-07 1.26835937e-06]
 [6.45336369e-03 6.92656860e-02 9.24280882e-01]
 [9.99998689e-01 4.80058588e-07 8.44066619e-07]
 [9.98336494e-01 8.11954451e-05 1.58233475e-03]
 [9.99929190e-01 5.05151638e-06 6.58299614e-05]
 [9.99887943e-01 4.29274005e-05 6.90788656e-05]
 [5.99854020e-03 8.31806064e-01 1.62195444e-01]
 [9.99252617e-01 3.66318884e-04 3.81030171e-04]
 [3.87474662e-04 4.81316994e-04 9.99131262e-01]
 [9.99998212e-01 6.41139252e-07 1.20464711e-06]
 [9.98700500e-01 1.03252102e-03 2.66978721e-04]
 [4.98171061e-01 1.15796804e-01 3.86032164e-01]
 [9.99511003e-01 1.32836620e-04 3.56087112e-04]]"
"tf.Tensor(
[[0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[1.2785005e-03 9.7718206e-04 9.9774432e-01]
 [9.9999809e-01 3.5850238e-07 1.5469376e-06]
 [9.9999464e-01 2.6471341e-06 2.7417113e-06]
 [9.8379886e-01 7.5553474e-03 8.6456891e-03]
 [1.9316723e-03 9.9776185e-01 3.0651153e-04]
 [8.5901934e-01 7.3564366e-02 6.7416355e-02]
 [9.8430735e-01 1.2787403e-02 2.9052121e-03]
 [9.9967229e-01 3.0975800e-04 1.8014540e-05]
 [9.9326670e-01 4.0216517e-04 6.3312352e-03]
 [9.9999988e-01 2.8817640e-08 8.9083279e-08]
 [9.9986446e-01 6.5947854e-05 6.9644397e-05]
 [6.8867911e-04 9.0397850e-02 9.0891349e-01]
 [9.9999833e-01 4.7460762e-07 1.1874479e-06]
 [1.4959976e-01 6.2134135e-01 2.2905889e-01]
 [9.9991262e-01 4.3833261e-05 4.3552373e-05]
 [9.9999642e-01 1.4993194e-06 2.0211060e-06]
 [9.9487102e-01 7.0420538e-05 5.0585736e-03]
 [9.7249275e-01 9.8712733e-03 1.7636022e-02]
 [2.4114180e-04 9.9620444e-01 3.5544415e-03]
 [3.1381422e-03 9.8319560e-01 1.3666184e-02]
 [9.9999928e-01 2.6370836e-07 5.2987679e-07]
 [9.9999368e-01 8.0381091e-07 5.5378068e-06]
 [2.3197808e-04 3.3745967e-02 9.6602207e-01]
 [9.9998999e-01 1.3788092e-07 9.9131548e-06]
 [5.6238049e-01 8.4073201e-02 3.5354629e-01]
 [7.6844095e-05 5.6281791e-04 9.9936038e-01]
 [9.9955231e-01 3.5610847e-05 4.1206687e-04]
 [9.9912506e-01 2.5670470e-05 8.4926956e-04]
 [9.9999022e-01 3.9616361e-06 5.8656210e-06]
 [9.9999809e-01 7.2112374e-07 1.1910849e-06]
 [9.9978358e-01 3.4730911e-05 1.8179519e-04]
 [9.9989986e-01 2.5475922e-05 7.4579853e-05]]"
"tf.Tensor(
[[0. 0. 1.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[6.73171459e-03 4.98412609e-01 4.94855702e-01]
 [1.28302984e-02 4.45773490e-02 9.42592323e-01]
 [9.99953628e-01 1.19807282e-05 3.42841595e-05]
 [9.99992251e-01 1.63809000e-06 6.05318428e-06]
 [9.99534965e-01 4.55189234e-04 9.91706656e-06]
 [9.99661803e-01 5.22919545e-05 2.85916496e-04]
 [9.99982834e-01 1.21679136e-06 1.60238487e-05]
 [9.99968529e-01 1.40409902e-05 1.73620374e-05]
 [9.99978304e-01 1.22850233e-05 9.43499708e-06]
 [9.99947786e-01 1.61334970e-06 5.05120406e-05]
 [9.95219171e-01 4.39036125e-03 3.90428497e-04]
 [9.99827206e-01 6.91976311e-05 1.03560444e-04]
 [9.98676002e-01 5.21940274e-05 1.27177057e-03]
 [9.86877739e-01 1.26436111e-02 4.78573958e-04]
 [9.99985695e-01 4.96583698e-06 9.31706381e-06]
 [9.99997735e-01 6.22691005e-07 1.70862813e-06]
 [1.26123242e-03 7.55138397e-01 2.43600354e-01]
 [9.79846716e-01 1.04148721e-03 1.91118140e-02]
 [9.99994278e-01 1.25623808e-06 4.38463076e-06]
 [1.79755148e-02 7.02577969e-03 9.74998713e-01]
 [9.99934316e-01 1.93910437e-05 4.62125718e-05]
 [9.95873511e-01 1.47033512e-04 3.97935137e-03]
 [9.99991417e-01 3.42314661e-06 5.07450613e-06]
 [9.99859571e-01 7.61747651e-05 6.42773084e-05]
 [9.99478400e-01 9.02987740e-05 4.31314897e-04]
 [2.81635344e-01 1.43723341e-03 7.16927409e-01]
 [9.99709547e-01 1.40827569e-05 2.76317820e-04]
 [9.89523470e-01 1.02834953e-02 1.93015963e-04]
 [9.99880314e-01 2.06907789e-05 9.88886532e-05]
 [9.99997735e-01 1.25735949e-06 9.42528231e-07]
 [9.99940038e-01 2.99891290e-05 2.99607709e-05]
 [9.99972939e-01 2.33113315e-05 3.74671458e-06]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99827862e-01 1.31797960e-05 1.58928597e-04]
 [9.99981284e-01 8.96707661e-06 9.79413926e-06]
 [1.96133507e-03 6.03186190e-01 3.94852430e-01]
 [4.45692331e-01 5.24416327e-01 2.98914053e-02]
 [7.56706297e-02 9.03176546e-01 2.11528540e-02]
 [6.60565376e-01 9.32862312e-02 2.46148452e-01]
 [9.97182131e-01 5.07533696e-05 2.76715285e-03]
 [9.99996185e-01 1.39177052e-06 2.44304329e-06]
 [9.99579012e-01 2.09739941e-04 2.11324295e-04]
 [9.97219682e-01 2.62721349e-03 1.53174013e-04]
 [9.99607027e-01 3.99919954e-05 3.52945121e-04]
 [9.87934947e-01 1.15581611e-02 5.06862532e-04]
 [8.21297050e-01 7.45043904e-02 1.04198597e-01]
 [9.99995470e-01 9.76177603e-07 3.60464333e-06]
 [9.99954104e-01 1.31760748e-06 4.45601690e-05]
 [9.99080896e-01 5.73228579e-04 3.45814013e-04]
 [9.99995470e-01 2.08806023e-06 2.34304184e-06]
 [9.99949813e-01 2.28638874e-05 2.72793914e-05]
 [9.95631933e-01 5.99930490e-06 4.36204718e-03]
 [9.99795854e-01 1.11582296e-04 9.26387220e-05]
 [9.99320507e-01 4.52394859e-04 2.27060766e-04]
 [3.69850500e-03 9.94966567e-01 1.33495766e-03]
 [9.99963284e-01 8.71645716e-06 2.80676286e-05]
 [2.75399769e-03 6.34312928e-01 3.62933099e-01]
 [9.96325910e-01 2.32121302e-03 1.35281507e-03]
 [9.99967217e-01 4.59254989e-06 2.81789107e-05]
 [9.99831319e-01 1.55852802e-04 1.27405547e-05]
 [9.99636054e-01 3.20293446e-04 4.35574366e-05]
 [9.99771535e-01 8.02955910e-05 1.48111023e-04]
 [1.98435068e-01 4.38031927e-02 7.57761717e-01]
 [3.58332485e-01 6.52883798e-02 5.76379120e-01]
 [9.99994636e-01 3.23320705e-06 2.20264269e-06]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9913639e-01 3.0923999e-05 8.3272514e-04]
 [9.3803966e-01 5.9858732e-02 2.1015850e-03]
 [9.8799187e-01 9.6350433e-03 2.3730893e-03]
 [9.4785428e-01 4.9878575e-02 2.2670489e-03]
 [9.8331869e-01 1.3120289e-02 3.5610450e-03]
 [9.9987602e-01 1.0479699e-04 1.9193039e-05]
 [9.9996614e-01 8.9141713e-06 2.4904466e-05]
 [7.1111214e-03 9.6798867e-01 2.4900222e-02]
 [3.3023468e-01 2.2254193e-03 6.6753989e-01]
 [3.7069106e-01 6.0285139e-01 2.6457461e-02]
 [9.9963081e-01 2.1429651e-04 1.5495198e-04]
 [9.9984181e-01 6.4656662e-05 9.3590505e-05]
 [6.9731766e-01 2.1041669e-01 9.2265606e-02]
 [2.5166010e-03 9.8626083e-01 1.1222579e-02]
 [9.9976319e-01 5.1273710e-05 1.8561706e-04]
 [9.9991691e-01 3.9223607e-05 4.3903103e-05]
 [9.9994028e-01 2.9317356e-05 3.0392192e-05]
 [9.9677140e-01 2.0509826e-03 1.1775347e-03]
 [4.6243823e-01 5.3044802e-01 7.1138190e-03]
 [9.9978727e-01 1.0883177e-05 2.0189902e-04]
 [9.9998331e-01 4.4158915e-06 1.2228908e-05]
 [9.9983346e-01 8.8211345e-05 7.8279292e-05]
 [9.9999344e-01 2.0274192e-07 6.2605709e-06]
 [9.9999392e-01 7.8837525e-07 5.2050186e-06]
 [9.9065000e-01 2.3375738e-03 7.0124767e-03]
 [9.9805391e-01 4.2783716e-04 1.5182749e-03]
 [9.9969625e-01 8.5416767e-05 2.1832601e-04]
 [9.9995363e-01 4.8693795e-07 4.5946366e-05]
 [9.9999261e-01 1.9545616e-06 5.4620414e-06]
 [9.9922943e-01 5.7963585e-04 1.9093817e-04]
 [9.9999833e-01 7.6461708e-07 9.1586634e-07]
 [9.9999821e-01 4.5479797e-07 1.3206509e-06]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9983466e-01 4.9268358e-05 1.1614655e-04]
 [9.9998939e-01 3.5117939e-06 7.1272812e-06]
 [9.9998605e-01 8.3330133e-06 5.6553031e-06]
 [2.4710853e-01 3.1966400e-01 4.3322745e-01]
 [7.1870737e-02 6.3876706e-01 2.8936222e-01]
 [9.9992287e-01 2.4026587e-05 5.3044805e-05]
 [2.5118452e-03 9.0731972e-01 9.0168521e-02]
 [9.9980396e-01 1.0788416e-04 8.8242392e-05]
 [9.9951637e-01 9.4372102e-05 3.8925823e-04]
 [9.4483137e-01 2.1159727e-02 3.4008827e-02]
 [9.9752206e-01 1.1698344e-03 1.3080874e-03]
 [9.9991930e-01 2.7503627e-05 5.3179399e-05]
 [9.9508709e-01 2.2540735e-03 2.6588747e-03]
 [8.2356393e-01 1.0135444e-02 1.6630059e-01]
 [9.9981862e-01 2.0463680e-05 1.6085064e-04]
 [9.9999285e-01 5.7911052e-06 1.2567599e-06]
 [9.9808395e-01 1.2886889e-03 6.2733178e-04]
 [9.9978203e-01 9.6774180e-05 1.2121776e-04]
 [1.0098722e-03 9.7731733e-01 2.1672836e-02]
 [9.9998689e-01 4.1788558e-06 8.9131154e-06]
 [9.8751438e-01 7.6897615e-03 4.7958470e-03]
 [9.9929118e-01 1.0002193e-05 6.9884455e-04]
 [9.9999094e-01 2.3938962e-06 6.6882917e-06]
 [1.1047007e-02 2.7468661e-03 9.8620611e-01]
 [9.9999702e-01 5.9282610e-07 2.3638129e-06]
 [9.9953449e-01 3.9855705e-04 6.7010151e-05]
 [9.9942160e-01 1.8305078e-04 3.9546512e-04]
 [9.9999881e-01 5.7253334e-07 5.5134132e-07]
 [3.6806180e-03 5.2185494e-01 4.7446451e-01]
 [2.3589619e-02 7.2730821e-01 2.4910218e-01]
 [9.9979132e-01 8.6044820e-05 1.2262625e-04]
 [9.9994898e-01 1.0174170e-05 4.0912186e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9999690e-01 3.9622270e-07 2.7936956e-06]
 [9.9988234e-01 7.5339587e-05 4.2303047e-05]
 [9.9948186e-01 4.0761335e-04 1.1055312e-04]
 [9.8802710e-01 1.9630853e-03 1.0009829e-02]
 [1.2087675e-04 6.0508423e-03 9.9382824e-01]
 [9.9816859e-01 1.7199534e-03 1.1148805e-04]
 [9.9995387e-01 6.5700442e-07 4.5457062e-05]
 [9.9999845e-01 3.5840165e-07 1.2299004e-06]
 [9.9998832e-01 2.6508208e-06 9.0220728e-06]
 [9.9999654e-01 1.0403563e-06 2.3693931e-06]
 [9.9971479e-01 1.0484146e-04 1.8028240e-04]
 [9.9999845e-01 2.6999888e-07 1.2569288e-06]
 [6.9696305e-04 9.9838877e-01 9.1433071e-04]
 [9.9996459e-01 8.8233983e-06 2.6552858e-05]
 [5.7572238e-02 7.9751599e-01 1.4491180e-01]
 [9.9909651e-01 8.6724391e-04 3.6194742e-05]
 [2.4873665e-02 4.1109306e-01 5.6403333e-01]
 [9.9963999e-01 2.6370934e-04 9.6277370e-05]
 [9.9977189e-01 1.0556110e-04 1.2248501e-04]
 [9.9990571e-01 5.1445997e-05 4.2794785e-05]
 [8.2088718e-03 2.6388487e-01 7.2790623e-01]
 [5.2954990e-01 4.6724942e-01 3.2006726e-03]
 [9.9696594e-01 2.4834482e-03 5.5057422e-04]
 [8.3372051e-01 9.1177113e-05 1.6618833e-01]
 [9.9999499e-01 1.8838114e-07 4.7199646e-06]
 [9.9997878e-01 6.4960691e-06 1.4775435e-05]
 [9.9995697e-01 2.1890601e-05 2.1066246e-05]
 [8.1426660e-05 9.9286186e-03 9.8999000e-01]
 [9.7374630e-01 5.2211992e-04 2.5731578e-02]
 [9.9906605e-01 3.6669764e-04 5.6721462e-04]
 [3.5830599e-03 2.4994021e-02 9.7142291e-01]
 [9.9999368e-01 3.1598418e-07 5.9470722e-06]]"
"tf.Tensor(
[[1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 0. 1.]], shape=(32, 3), dtype=float32)","[[9.9987900e-01 7.6807177e-05 4.4209868e-05]
 [2.4364444e-03 9.9696881e-01 5.9474946e-04]
 [9.9999952e-01 3.9352312e-08 4.9715561e-07]
 [4.0300480e-01 4.1498238e-01 1.8201280e-01]
 [9.9920696e-01 6.8038522e-04 1.1268033e-04]
 [2.2546519e-02 4.6324679e-01 5.1420671e-01]
 [9.9999845e-01 4.4302135e-07 1.1315127e-06]
 [9.9998975e-01 5.5550818e-06 4.6798245e-06]
 [9.9999046e-01 3.0984977e-06 6.4965911e-06]
 [9.9998868e-01 2.0543123e-06 9.2804839e-06]
 [9.9999893e-01 1.6905535e-07 9.6354745e-07]
 [9.9998724e-01 5.3901776e-06 7.4371819e-06]
 [9.9963772e-01 2.3070922e-04 1.3151849e-04]
 [7.3314875e-02 6.9887112e-03 9.1969639e-01]
 [9.9995589e-01 2.0640804e-05 2.3441149e-05]
 [9.9985230e-01 4.3929958e-05 1.0366898e-04]
 [9.9996305e-01 2.6201877e-05 1.0688408e-05]
 [9.9999034e-01 2.8861648e-06 6.8083423e-06]
 [9.9878341e-01 4.1401415e-04 8.0255297e-04]
 [9.9949932e-01 3.5061807e-05 4.6568507e-04]
 [9.9997139e-01 3.2820672e-06 2.5216603e-05]
 [9.9969053e-01 5.5655906e-05 2.5389087e-04]
 [9.9866784e-01 3.9031039e-04 9.4183028e-04]
 [9.6662197e-06 6.6859175e-05 9.9992347e-01]
 [9.9983454e-01 6.3103405e-05 1.0238495e-04]
 [4.0979995e-04 1.9730066e-03 9.9761719e-01]
 [9.9810410e-01 1.7451367e-03 1.5079878e-04]
 [9.8831391e-01 1.0842984e-02 8.4311707e-04]
 [4.3594432e-03 9.9197054e-01 3.6700005e-03]
 [1.3291995e-05 4.7609861e-05 9.9993908e-01]
 [9.9864465e-01 1.0481302e-03 3.0725761e-04]
 [1.2360726e-03 6.3905292e-03 9.9237341e-01]]"
